#,Thermostat,identifier,531605445508
#,Thermostat,name,Pool House Thermostat
#,Start,date,2026-03-05
#,End,date,2026-03-12

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure,Pool House Back Bed (F),Pool House Back Bed2
2026-03-09,16:45:00,auto,compressorCoolStage1On,hold,Home,73,68,73.5,57,79.1,0,300,0,300,2.3,75.9,57,1,4,137,3660,1377,101963,77,0,
2026-03-09,16:50:00,auto,compressorCoolStage1On,hold,Home,73,68,73.5,56,79.1,0,300,0,300,2.3,75.8,56,1,4,138,3769,1390,101958,77,0,
2026-03-09,16:55:00,auto,compressorCoolStage1On,hold,Home,73,68,73.1,56,79.1,0,300,0,300,2.4,75.6,56,1,4,139,3803,1394,101946,77.1,0,
2026-03-09,17:00:00,auto,compressorCoolStage1On,hold,Home,73,68,73.3,57,78.9,0,75,0,120,2,75.4,57,1,4,135,3516,1357,101942,77.3,0,
2026-03-09,17:05:00,auto,compressorCoolOff,hold,Home,73,68,75.2,65,78.9,0,225,0,225,0.6,75.8,65,1,4,104,1776,1047,101947,77.6,0,
2026-03-09,17:10:00,auto,compressorCoolStage1On,hold,Home,73,68,75.5,65,78.9,0,300,0,300,0.7,76.3,65,1,4,96,1471,975,101946,78,0,
2026-03-09,17:15:00,auto,compressorCoolStage1On,hold,Home,73,68,75.6,65,78.9,0,300,0,300,0.7,76.4,65,1,4,93,1348,936,101942,78.2,0,
2026-03-09,17:20:00,auto,compressorCoolStage1On,hold,Home,73,68,75.7,65,78.9,0,300,0,300,0.7,76.4,65,0,4,90,1276,912,101942,78.2,0,
2026-03-09,17:25:00,auto,compressorCoolStage1On,hold,Home,73,68,75.1,63,78.9,0,300,0,300,1,76.1,63,1,4,97,1505,984,101940,78.2,0,
2026-03-09,17:30:00,auto,compressorCoolStage1On,hold,Home,73,68,75.2,66,78.9,0,300,0,300,0.6,75.8,66,1,4,89,1237,897,101939,78.2,0,
2026-03-09,17:35:00,auto,compressorCoolStage1On,hold,Home,73,68,75.7,71,78.9,0,300,0,300,,75.7,71,1,4,70,798,703,101942,78.2,0,
2026-03-09,17:40:00,auto,compressorCoolStage1On,hold,Home,73,68,74.7,74,78.9,0,300,0,300,,74.7,74,1,4,64,701,589,101941,78.2,0,
2026-03-09,17:45:00,auto,compressorCoolStage1On,hold,Home,73,68,73.8,75,78.9,0,300,0,300,,73.8,75,1,4,64,703,586,101942,78.2,0,
2026-03-09,17:50:00,auto,compressorCoolStage1On,hold,Home,73,68,73.1,75,78.9,0,165,0,210,,73.1,75,0,4,73,862,738,101943,78.4,0,
2026-03-09,17:55:00,auto,compressorCoolOff,hold,Home,70.7,67.2,72.7,77,78.9,0,135,0,135,,72.7,77,0,4,71,818,716,101944,78.6,0,
2026-03-09,18:00:00,auto,compressorCoolStage1On,HKhold,Home,70,67,72.9,77,78.3,0,300,0,300,,72.7,77,1,4,66,731,633,101940,79.1,1,
2026-03-09,18:05:00,auto,compressorCoolStage1On,HKhold,Home,70,67,73.3,79,78.3,0,300,0,300,0.2,72.3,79,1,4,59,621,547,101946,79.3,1,
2026-03-09,18:10:00,auto,compressorCoolStage1On,HKhold,Home,70,67,73.7,77,78.3,0,300,0,300,0.4,72.2,77,1,4,61,659,560,101950,79.4,1,
2026-03-09,18:15:00,auto,compressorCoolStage1On,HKhold,Home,70,67,73.9,76,78.3,0,300,0,300,0.6,72,76,0,4,64,693,571,101956,79.4,0,
2026-03-09,18:20:00,auto,compressorCoolStage1On,HKhold,Home,70,67,74,76,78.3,0,300,0,300,0.8,71.8,76,0,4,66,729,629,101956,79.3,0,
2026-03-09,18:25:00,auto,compressorCoolStage1On,HKhold,Home,70,67,74,75,78.3,0,300,0,300,1,71.5,75,1,4,68,762,680,101960,79.3,0,
2026-03-09,18:30:00,auto,compressorCoolStage1On,HKhold,Home,70,67,73.9,75,78.3,0,300,0,300,1.1,71.1,75,1,4,68,763,686,101959,79.2,0,
2026-03-09,18:35:00,auto,compressorCoolStage1On,HKhold,Home,70,67,73.6,75,78.3,0,300,0,300,1.2,70.5,75,1,4,66,741,649,101957,79.2,0,
2026-03-09,18:40:00,auto,compressorCoolStage1On,HKhold,Home,70,67,73.2,76,78.3,0,300,0,300,1.2,70,76,1,4,64,693,571,101962,79.3,0,
2026-03-09,18:45:00,auto,compressorCoolStage1On,HKhold,Home,70,67,72.7,77,78.3,0,300,0,300,1.1,69.8,77,0,4,61,654,558,101963,79.2,0,
2026-03-09,18:50:00,auto,compressorCoolStage1On,HKhold,Home,70,67,72.2,77,78.3,0,300,0,300,0.9,69.5,77,1,4,60,641,554,101966,79.2,0,
2026-03-09,18:55:00,auto,compressorCoolStage1On,HKhold,Home,70,67,71.6,76,78.3,0,300,0,300,0.7,69.4,76,0,4,62,664,562,101969,79.2,0,
2026-03-09,19:00:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.7,76,78.3,0,300,0,300,0.4,69.1,76,0,4,62,667,563,101973,79.1,0,
2026-03-09,19:05:00,auto,compressorCoolStage1On,HKhold,Home,70,67,69.8,77,78.3,0,90,0,135,,68.8,77,0,4,59,629,550,101981,78.9,0,
2026-03-09,19:10:00,auto,compressorCoolOff,HKhold,Home,70,67,69.8,77,78.3,0,90,0,90,,69.7,77,1,3,51,526,510,101982,78.9,0,
2026-03-09,19:15:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.4,77,78.3,0,300,0,300,,70.4,77,1,3,43,438,470,101985,79.1,0,
2026-03-09,19:20:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.3,77,78.3,0,300,0,300,,70.3,77,1,3,45,456,479,101989,79.1,0,
2026-03-09,19:25:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70,77,78.3,0,150,0,195,,70,77,1,3,49,496,498,101991,79,0,
2026-03-09,19:30:00,auto,compressorCoolOff,HKhold,Home,70,67,70.4,77,78.3,0,150,0,150,,70.4,77,0,3,45,452,477,101999,79,0,
2026-03-09,19:35:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.7,77,78.3,0,300,0,300,,70.7,77,0,3,47,474,488,102004,79.2,0,
2026-03-09,19:40:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.2,77,78.3,0,225,0,270,,70.2,77,0,3,51,518,507,102008,79.2,0,
2026-03-09,19:45:00,auto,compressorCoolOff,HKhold,Home,70,67,69.9,78,78.3,0,75,0,75,,69.9,78,0,3,48,490,495,102008,79.2,0,
2026-03-09,19:50:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.3,77,78.3,0,300,0,300,,70.3,77,1,3,50,516,506,102006,79.2,0,
2026-03-09,19:55:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.1,77,78.3,0,165,0,210,,70.1,77,1,4,56,585,534,102009,79.2,0,
2026-03-09,20:00:00,auto,compressorCoolOff,HKhold,Home,70,67,70.3,77,77.2,0,135,0,135,,70.3,77,1,4,56,583,533,102015,79.1,0,
2026-03-09,20:05:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.6,76,77.2,0,300,0,300,,70.6,76,0,4,59,628,549,102018,79.2,0,
2026-03-09,20:10:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.1,76,77.2,0,210,0,255,,70.1,76,0,4,65,716,612,102023,79.2,0,
2026-03-09,20:15:00,auto,compressorCoolOff,HKhold,Home,70,67,70,76,77.2,0,90,0,90,,70,76,1,4,66,742,645,102029,79.2,0,
2026-03-09,20:20:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.7,75,77.2,0,300,0,300,,70.7,75,1,4,70,799,706,102030,79.2,0,
2026-03-09,20:25:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.9,74,77.2,0,300,0,300,,70.9,74,0,4,72,842,729,102031,79,0,
2026-03-09,20:30:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.7,74,77.2,0,300,0,300,,70.7,74,0,4,72,838,727,102038,78.6,0,
2026-03-09,20:35:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.2,74,77.2,0,300,0,300,,70.2,74,0,4,72,848,732,102039,78.2,0,
2026-03-09,20:40:00,auto,compressorCoolStage1On,HKhold,Home,70,67,69.9,73,77.2,0,45,0,90,,69.9,73,0,4,74,878,746,102045,77.7,0,
2026-03-09,20:45:00,auto,compressorCoolOff,HKhold,Home,70,67,70.3,73,77.2,0,255,0,255,,70.3,73,0,4,76,918,767,102051,77.6,0,
2026-03-09,20:50:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.3,73,77.2,0,285,0,300,,70.3,73,1,4,73,863,740,102053,77.4,0,
2026-03-09,20:55:00,auto,compressorCoolOff,HKhold,Home,70,67,69.8,72,77.2,0,0,0,30,,69.8,72,1,4,84,1114,850,102056,77.1,0,
2026-03-09,21:00:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.3,73,76.7,0,300,0,300,,70.3,73,1,4,85,1124,856,102069,77.1,0,
2026-03-09,21:05:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.1,74,76.7,0,225,0,270,,70.1,74,0,4,81,1033,819,102075,77.1,0,
2026-03-09,21:10:00,auto,compressorCoolOff,HKhold,Home,70,67,69.8,72,76.7,0,30,0,30,,69.8,72,1,4,88,1213,890,102085,77,0,
2026-03-09,21:15:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.5,73,76.7,0,300,0,300,,70.5,73,0,4,84,1096,845,102085,77.1,0,
2026-03-09,21:20:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.3,72,76.7,0,285,0,300,,70.3,72,1,4,81,1026,816,102090,77,0,
2026-03-09,21:25:00,auto,compressorCoolOff,HKhold,Home,70,67,69.9,72,76.7,0,0,0,30,,69.9,72,0,4,85,1133,860,102097,76.7,0,
2026-03-09,21:30:00,auto,compressorCoolOff,HKhold,Home,70,67,70.2,72,76.7,0,255,0,255,,70.2,72,1,4,83,1082,839,102099,76.7,0,
2026-03-09,21:35:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.3,72,76.7,0,300,0,300,,70.3,72,0,4,80,1008,809,102102,76.7,0,
2026-03-09,21:40:00,auto,compressorCoolStage1On,HKhold,Home,70,67,69.9,71,76.7,0,105,0,150,,69.9,71,1,4,80,1014,811,102106,76.4,0,
2026-03-09,21:45:00,auto,compressorCoolOff,HKhold,Home,70,67,69.9,71,76.7,0,105,0,105,,69.9,71,1,4,84,1096,845,102110,76.2,0,
2026-03-09,21:50:00,auto,compressorCoolStage1On,HKhold,Home,70,67,69.8,68,76.7,0,195,0,240,0.1,70,68,1,4,112,2287,1131,102110,76.3,0,
2026-03-09,21:55:00,auto,compressorCoolOff,HKhold,Home,70,67,70.2,68,76.7,0,105,0,105,,70.3,68,1,4,153,5365,1543,102112,76.4,0,
2026-03-09,22:00:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.2,66,76,0,195,0,240,0.5,70.7,66,0,4,167,7280,1677,102116,76.6,0,
2026-03-09,22:05:00,auto,compressorCoolOff,HKhold,Home,70,67,70.6,68,76,0,105,0,105,0.1,70.7,68,1,4,183,10415,1837,102119,76.7,0,
2026-03-09,22:10:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.8,67,76,0,300,0,300,0.3,71.1,67,1,4,192,12848,1930,102126,76.8,0,
2026-03-09,22:15:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.7,66,76,0,300,0,300,0.4,71.2,66,1,4,203,16505,2040,102130,76.8,0,
2026-03-09,22:20:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.5,66,76,0,255,0,300,0.5,71.1,66,1,4,208,18366,2088,102136,76.9,0,
2026-03-09,22:25:00,auto,compressorCoolOff,HKhold,Home,70,67,70,64,76,0,45,0,45,0.7,70.8,64,1,3,212,20350,2132,102136,76.9,0,
2026-03-09,22:30:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.2,64,76,0,255,0,300,0.7,70.9,64,1,3,210,19150,2106,102140,76.9,0,
2026-03-09,22:35:00,auto,compressorCoolOff,HKhold,Home,70,67,70.2,65,76,0,45,0,45,0.5,70.8,65,1,3,211,19746,2119,102143,76.7,0,
2026-03-09,22:40:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.6,65,76,0,300,0,300,0.7,71.3,65,1,4,205,17355,2063,102148,76.6,0,
2026-03-09,22:45:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.4,62,76,0,300,0,300,1,71.5,62,1,4,209,18892,2101,102144,76.3,0,
2026-03-09,22:50:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70.1,61,76,0,300,0,300,1.3,71.5,61,1,4,203,16467,2039,102147,76,0,
2026-03-09,22:55:00,auto,compressorCoolStage1On,HKhold,Home,70,67,70,61,76,0,120,0,165,1.3,71.4,61,0,4,200,15319,2008,102147,75.7,0,
2026-03-09,23:00:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.5,63,75.6,0,180,0,180,0.9,71.5,63,1,4,189,12055,1902,102150,75.4,0,
2026-03-09,23:05:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.2,61,75.6,0,300,0,300,1.4,71.6,61,1,4,188,11751,1891,102154,75.4,0,
2026-03-09,23:10:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.1,61,75.6,0,0,0,45,1.4,71.6,61,1,4,188,11672,1887,102155,75.1,0,
2026-03-09,23:15:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.8,64,75.6,0,300,0,300,0.8,71.6,64,1,4,171,8045,1722,102154,75,0,
2026-03-09,23:20:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.1,62,75.6,0,210,0,255,1.2,71.4,62,1,4,171,7932,1718,102147,74.9,0,
2026-03-09,23:25:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.3,63,75.6,0,90,0,90,0.9,71.3,63,1,4,168,7483,1692,102139,74.7,0,
2026-03-09,23:30:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.4,63,75.4,0,300,0,300,0.9,71.3,63,1,4,165,6948,1660,102136,74.7,0,
2026-03-09,23:35:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.1,61,75.4,0,135,0,180,1.3,71.4,61,1,4,173,8373,1741,102134,74.6,0,
2026-03-09,23:40:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.6,64,75.4,0,165,0,165,0.9,71.5,64,1,4,169,7682,1703,102134,74.5,0,
2026-03-09,23:45:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.2,61,75.4,0,240,0,285,1.4,71.6,61,1,4,171,8029,1723,102131,74.5,0,
2026-03-09,23:50:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.4,62,75.4,0,60,0,60,1.1,71.5,62,1,4,175,8616,1754,102122,74.2,0,
2026-03-09,23:55:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.3,62,75.4,0,300,0,300,1.2,71.6,62,1,4,173,8357,1741,102116,74.3,0,
2026-03-10,00:00:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,69.9,61,75.3,0,165,0,210,1.1,71.1,61,1,4,183,10533,1842,102105,74.2,0,
2026-03-10,00:05:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.2,62,75.3,0,135,0,135,0.8,71.1,62,1,4,182,10099,1824,102098,73.9,0,
2026-03-10,00:10:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70,61,75.3,0,180,0,225,1.1,71.1,61,1,4,181,9972,1819,102094,74,0,
2026-03-10,00:15:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.3,62,75.3,0,120,0,120,1,71.4,62,1,4,180,9739,1808,102096,73.9,0,
2026-03-10,00:20:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.3,61,75.3,0,300,0,300,1.2,71.6,61,1,4,179,9478,1796,102101,73.9,0,
2026-03-10,00:25:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.2,61,75.3,0,15,0,60,1.1,71.3,61,1,4,183,10369,1836,102102,73.7,0,
2026-03-10,00:30:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.6,61,75,0,285,0,285,1.1,71.7,61,1,4,178,9223,1784,102102,73.8,0,
2026-03-10,00:35:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70,59,75,0,180,0,225,1.4,71.5,59,1,4,183,10402,1837,102097,73.7,0,
2026-03-10,00:40:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.2,61,75,0,120,0,120,1,71.3,61,1,4,179,9609,1801,102095,73.5,0,
2026-03-10,00:45:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.2,61,75,0,180,0,225,1.2,71.4,61,0,4,183,10412,1835,102097,73.5,0,
2026-03-10,00:50:00,auto,compressorCoolOff,HKhold,Sleep,70,67,70.5,62,75,0,120,0,120,1,71.6,62,1,4,191,12621,1923,102096,73.4,0,
2026-03-10,00:55:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.8,61,75,0,300,0,300,1.1,71.9,61,1,4,195,13586,1955,102098,73.5,0,
2026-03-10,01:00:00,auto,compressorCoolStage1On,HKhold,Sleep,70,67,70.1,59,74.9,0,150,0,195,1.4,71.6,59,1,4,203,16552,2042,102089,73.3,0,
2026-03-10,01:05:00,auto,compressorCoolOff,HKhold,Sleep,69.4,66.4,70.2,61,74.9,0,150,0,150,1.2,71.4,61,1,4,195,13631,1955,102084,73.2,0,
2026-03-10,01:10:00,auto,compressorCoolStage1On,hold,Sleep,69,66,70.2,60,74.9,0,300,0,300,1.3,71.5,60,1,4,190,12181,1907,102080,73.3,0,
2026-03-10,01:15:00,auto,compressorCoolStage1On,hold,Sleep,69,66,69.7,59,74.9,0,300,0,300,1.5,71.2,59,1,4,195,13799,1962,102081,73.1,0,
2026-03-10,01:20:00,auto,compressorCoolStage1On,hold,Sleep,69,66,69.7,60,74.9,0,300,0,300,1.2,71,60,1,4,191,12602,1922,102086,72.9,0,
2026-03-10,01:25:00,auto,compressorCoolStage1On,hold,Sleep,69,66,69.9,61,74.9,0,300,0,300,0.9,70.8,61,1,4,187,11421,1879,102077,72.8,0,
2026-03-10,01:30:00,auto,compressorCoolStage1On,hold,Sleep,69,66,69.7,61,74.9,0,300,0,300,0.9,70.6,61,1,4,189,12024,1901,102061,72.6,0,
2026-03-10,01:35:00,auto,compressorCoolStage1On,hold,Sleep,69.6,66,69.4,63,74.9,0,105,0,135,0.7,70.2,63,1,4,186,11170,1868,102053,72.5,0,
2026-03-10,01:40:00,auto,compressorCoolOff,hold,Sleep,70,66,69.7,65,74.9,0,15,0,15,0.5,70.2,65,1,4,182,10230,1830,102041,72.3,0,
2026-03-10,01:45:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.1,64,74.9,0,285,0,300,0.5,70.6,64,0,4,173,8329,1739,102030,73.1,1,
2026-03-10,01:50:00,auto,compressorCoolOff,hold,Sleep,70,66,69.6,67,74.9,0,0,0,30,0.4,69.3,67,0,4,167,7237,1677,102032,73.7,1,
2026-03-10,01:55:00,auto,compressorCoolOff,hold,Sleep,70,66,70,69,74.9,0,165,0,165,0.4,69.2,69,0,4,165,6887,1655,102032,73.9,1,
2026-03-10,02:00:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.1,69,74.9,0,240,0,285,0.6,68.9,69,0,4,160,6165,1607,102022,74.1,1,
2026-03-10,02:05:00,auto,compressorCoolOff,hold,Sleep,70,66,69.7,70,74.9,0,0,0,0,0.7,68,70,1,4,159,6070,1600,102018,74.2,1,
2026-03-10,02:10:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.4,71,74.9,0,300,0,300,0.7,68.5,71,1,4,153,5261,1536,102017,74.3,1,
2026-03-10,02:15:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.4,69,74.9,0,300,0,300,0.9,68.6,69,1,4,155,5588,1562,102022,74.3,1,
2026-03-10,02:20:00,auto,compressorCoolStage1On,hold,Sleep,70,66,69.8,70,74.9,0,105,0,150,1,67.6,70,0,4,155,5520,1558,102023,74.3,1,
2026-03-10,02:25:00,auto,compressorCoolOff,hold,Sleep,70,66,69.8,69,74.9,0,75,0,75,1.1,67.5,69,0,4,154,5435,1551,102026,74.4,0,
2026-03-10,02:30:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.2,69,74.9,0,300,0,300,1,68,69,0,4,146,4519,1469,102021,74.6,0,
2026-03-10,02:35:00,auto,compressorCoolOff,hold,Sleep,70,66,69.8,71,74.9,0,0,0,45,1,67.2,71,0,4,144,4275,1445,102023,74.6,0,
2026-03-10,02:40:00,auto,compressorCoolOff,hold,Sleep,70,66,70.1,71,74.9,0,255,0,255,0.9,67.5,71,0,4,141,4052,1421,102020,74.6,0,
2026-03-10,02:45:00,auto,compressorCoolStage1On,hold,Sleep,70,66,69.9,72,74.9,0,90,0,135,1,67,72,0,4,135,3536,1362,102023,74.6,0,
2026-03-10,02:50:00,auto,compressorCoolOff,hold,Sleep,70,66,70.1,71,74.9,0,165,0,165,1.1,67.2,71,0,4,137,3656,1376,102018,74.6,0,
2026-03-10,02:55:00,auto,compressorCoolStage1On,hold,Sleep,70,66,69.9,71,74.9,0,135,0,180,1.1,67.1,71,0,4,131,3227,1321,102007,74.6,0,
2026-03-10,03:00:00,auto,compressorCoolOff,hold,Sleep,70,66,69.7,71,74.7,0,15,0,15,1.1,67.1,71,0,4,133,3353,1338,102006,74.6,0,
2026-03-10,03:05:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.3,71,74.7,0,300,0,300,1,67.9,71,0,4,128,2981,1286,102004,74.7,0,
2026-03-10,03:10:00,auto,compressorCoolOff,hold,Sleep,70,66,69.9,72,74.7,0,0,0,45,0.9,67.2,72,0,4,123,2703,1243,102009,74.6,0,
2026-03-10,03:15:00,auto,compressorCoolOff,hold,Sleep,70,66,70,72,74.7,0,165,0,165,0.8,67.4,72,1,4,123,2689,1241,102011,74.6,0,
2026-03-10,03:20:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70,71,74.7,0,165,0,210,0.8,68,71,1,4,123,2697,1242,102008,74.6,0,
2026-03-10,03:25:00,auto,compressorCoolOff,hold,Sleep,70,66,69.7,70,74.7,0,0,0,0,0.7,68.1,70,0,4,127,2920,1277,102007,74.6,0,
2026-03-10,03:30:00,auto,compressorCoolOff,hold,Sleep,70,66,69.9,69,74.6,0,0,0,0,0.6,68.8,69,0,4,128,2965,1284,102003,74.6,0,
2026-03-10,03:35:00,auto,compressorCoolOff,hold,Sleep,70,66,70.1,68,74.6,0,270,0,270,0.5,69.6,68,0,4,126,2859,1268,102003,74.7,0,
2026-03-10,03:40:00,auto,compressorCoolStage1On,hold,Sleep,70,66,69.6,67,74.6,0,30,0,75,0.2,69.4,67,0,4,132,3287,1329,102008,74.7,0,
2026-03-10,03:45:00,auto,compressorCoolOff,hold,Sleep,70,66,69.3,69,74.6,0,0,0,0,,69.3,69,0,4,136,3600,1370,102013,74.7,0,
2026-03-10,03:50:00,auto,compressorCoolOff,hold,Sleep,70,66,69.8,68,74.6,0,15,0,15,0.2,69.8,68,0,4,133,3391,1343,102019,74.8,0,
2026-03-10,03:55:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.5,67,74.6,0,300,0,300,0.5,70.2,67,0,4,133,3353,1338,102022,74.9,0,
2026-03-10,04:00:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.3,67,74.6,0,300,0,300,0.8,69.7,67,0,4,140,3952,1410,102022,74.9,0,
2026-03-10,04:05:00,auto,compressorCoolOff,hold,Sleep,70,66,69.9,66,74.6,0,0,0,45,1,68.8,66,0,4,150,4982,1512,102016,74.7,0,
2026-03-10,04:10:00,auto,compressorCoolOff,hold,Sleep,70,66,70.2,67,74.6,0,225,0,225,1.1,68.8,67,0,4,148,4740,1491,102014,74.7,0,
2026-03-10,04:15:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.2,67,74.6,0,300,0,300,1.2,68.6,67,0,4,150,4931,1508,102012,74.6,0,
2026-03-10,04:20:00,auto,compressorCoolStage1On,hold,Sleep,70,66,69.8,66,74.6,0,60,0,105,1.4,68,66,0,4,156,5700,1572,102016,74.4,0,
2026-03-10,04:25:00,auto,compressorCoolOff,hold,Sleep,70,66,69.8,67,74.6,0,0,0,0,1.3,68,67,0,4,156,5643,1568,102014,74.3,0,
2026-03-10,04:30:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.1,66,74.4,0,300,0,300,1.3,68.5,66,0,4,152,5127,1525,102011,74.4,0,
2026-03-10,04:35:00,auto,compressorCoolOff,hold,Sleep,70,66,69.8,66,74.4,0,0,0,45,1.4,68.1,66,0,4,154,5451,1552,102008,74.3,0,
2026-03-10,04:40:00,auto,compressorCoolOff,hold,Sleep,70,66,70,66,74.4,0,195,0,195,1.3,68.4,66,0,4,153,5239,1535,102015,74.4,0,
2026-03-10,04:45:00,auto,compressorCoolStage1On,hold,Sleep,70,66,69.9,65,74.4,0,105,0,150,1.4,68.4,65,0,4,152,5126,1525,102023,74.3,0,
2026-03-10,04:50:00,auto,compressorCoolOff,hold,Sleep,70,66,69.9,65,74.4,0,0,0,0,1.4,68.3,65,0,4,153,5303,1540,102030,74.3,0,
2026-03-10,04:55:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.2,65,74.4,0,300,0,300,1.3,68.8,65,0,4,150,4945,1510,102034,74.4,0,
2026-03-10,05:00:00,auto,compressorCoolOff,hold,Sleep,70,66,69.9,65,74.4,0,0,0,45,1.4,68.4,65,0,4,153,5266,1537,102031,74.3,0,
2026-03-10,05:05:00,auto,compressorCoolOff,hold,Sleep,70,66,69.9,65,74.4,0,45,0,45,1.4,68.5,65,0,4,154,5327,1543,102039,74.3,0,
2026-03-10,05:10:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.2,65,74.4,0,300,0,300,1.4,69,65,0,4,150,4911,1506,102051,74.3,0,
2026-03-10,05:15:00,auto,compressorCoolStage1On,hold,Sleep,70,66,69.9,66,74.4,0,45,0,90,1.3,68.4,66,0,4,154,5412,1550,102044,74.2,0,
2026-03-10,05:20:00,auto,compressorCoolOff,hold,Sleep,70,66,69.9,67,74.4,0,0,0,0,1.3,68.2,67,0,4,155,5501,1557,102048,74.2,0,
2026-03-10,05:25:00,auto,compressorCoolOff,hold,Sleep,70,66,70.2,67,74.4,0,240,0,240,1.2,68.6,67,0,4,153,5273,1538,102053,74.3,0,
2026-03-10,05:30:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70.1,66,74.4,0,180,0,225,1.2,68.4,66,0,4,154,5376,1546,102059,74.2,0,
2026-03-10,05:35:00,auto,compressorCoolOff,hold,Sleep,70,66,69.7,66,74.4,0,0,0,0,1.2,68,66,0,4,158,5896,1587,102069,74.1,0,
2026-03-10,05:40:00,auto,compressorCoolOff,hold,Sleep,70,66,70.1,67,74.4,0,225,0,225,1.2,68.4,67,0,4,155,5481,1555,102078,74.1,0,
2026-03-10,05:45:00,auto,compressorCoolStage1On,hold,Sleep,70,66,70,66,74.4,0,105,0,150,1.2,68.4,66,0,4,153,5254,1536,102089,74.1,0,
2026-03-10,05:50:00,auto,compressorCoolOff,hold,Sleep,70,66,69.7,67,74.4,0,0,0,0,1.2,68.1,67,0,4,153,5272,1538,102096,73.9,0,
